PlayerID,PurchaseAmount,PurchaseDate
3978,1.99,2023-12-04
5860,49.99,2023-02-19
4343,1.99,2023-01-28
7935,4.99,2023-10-01
4321,0.99,2023-11-20
6117,1.99,2023-03-17
7694,49.99,2023-01-04
1204,0.99,2023-04-24
9293,49.99,2023-06-24
1558,9.99,2023-05-03
4749,19.99,2023-08-06
721,0.99,2023-10-08
6965,9.99,2023-08-11
1572,9.99,2023-06-02
9857,1.99,2023-01-26
1222,19.99,2023-05-20
7388,4.99,2023-01-25
3791,19.99,2023-03-12
8862,9.99,2023-05-12
8829,4.99,2023-03-14
6290,0.99,2023-05-20
7875,1.99,2023-07-12
2318,19.99,2023-11-19
4930,49.99,2023-11-03
2414,49.99,2023-07-04
5989,0.99,2023-05-12
7388,49.99,2023-09-03
5655,49.99,2023-01-22
8675,49.99,2023-10-12
4526,1.99,2023-04-29
9308,9.99,2023-11-05
437,1.99,2023-06-01
6229,1.99,2023-03-08
5276,1.99,2023-04-03
4082,0.99,2023-09-25
3240,49.99,2023-01-26
7232,19.99,2023-06-28
3095,19.99,2023-08-16
3592,9.99,2023-02-13
7043,19.99,2023-02-18
8239,4.99,2023-12-07
5304,4.99,2023-04-07
1963,0.99,2023-08-11
7818,0.99,2023-08-13
2090,9.99,2023-09-08
6776,19.99,2023-04-25
7680,4.99,2023-01-08
5735,1.99,2023-04-09
8183,1.99,2023-08-01
3290,4.99,2023-02-07
3063,49.99,2023-01-08
8020,1.99,2023-03-23
147,9.99,2023-06-22
8968,19.99,2023-08-22
602,4.99,2023-12-16
1441,9.99,2023-03-26
2026,0.99,2023-05-19
2141,1.99,2023-03-04
9663,49.99,2023-01-29
2440,19.99,2023-06-27
7405,4.99,2023-09-27
2759,49.99,2023-04-25
3623,49.99,2023-06-29
8636,0.99,2023-02-21
8488,49.99,2023-11-23
2686,1.99,2023-03-09
7251,19.99,2023-12-28
1711,49.99,2023-07-19
1059,9.99,2023-08-06
3784,4.99,2023-10-29
8660,19.99,2023-02-25
1207,49.99,2023-11-19
8050,49.99,2023-06-02
8831,9.99,2023-09-07
4824,1.99,2023-09-02
3943,0.99,2023-02-05
7882,1.99,2023-02-11
7141,49.99,2023-02-09
3039,19.99,2023-07-26
4293,1.99,2023-06-03
4540,19.99,2023-11-23
9414,9.99,2023-07-30
3528,4.99,2023-08-27
4009,4.99,2023-09-22
4952,1.99,2023-10-10
3217,4.99,2023-03-30
5341,9.99,2023-06-27
7063,9.99,2023-10-21
9635,0.99,2023-11-03
856,0.99,2023-04-08
6525,9.99,2023-10-08
9619,0.99,2023-11-14
5508,4.99,2023-05-08
5443,9.99,2023-06-24
5349,9.99,2023-01-28
2051,4.99,2023-09-08
7156,1.99,2023-06-13
1610,1.99,2023-05-26
2526,19.99,2023-02-06
2531,49.99,2023-11-15
5580,9.99,2023-07-02
1904,1.99,2023-01-17
1968,19.99,2023-09-27
9091,4.99,2023-02-18
8697,49.99,2023-02-08
2102,9.99,2023-02-05
5349,49.99,2023-10-06
827,19.99,2023-06-22
3034,49.99,2023-05-17
5935,0.99,2023-02-15
3009,4.99,2023-03-25
2808,9.99,2023-02-14
2471,19.99,2023-05-31
3581,19.99,2023-01-27
6953,4.99,2023-01-08
531,0.99,2023-08-09
3391,4.99,2023-05-08
9165,19.99,2023-02-28
7415,4.99,2023-04-23
1923,4.99,2023-03-31
7006,1.99,2023-06-02
2955,9.99,2023-10-06
2037,49.99,2023-04-22
3642,49.99,2023-07-25
2529,9.99,2023-07-13
3188,0.99,2023-11-22
6078,4.99,2023-11-01
4093,1.99,2023-11-27
1631,49.99,2023-10-23
4302,49.99,2023-08-24
8951,19.99,2023-10-11
8707,19.99,2023-11-22
9200,4.99,2023-08-18
9575,19.99,2023-03-18
9972,9.99,2023-06-26
2704,9.99,2023-01-09
1777,1.99,2023-12-08
5001,0.99,2023-05-22
5963,1.99,2023-07-27
2499,4.99,2023-11-05
539,9.99,2023-09-19
158,49.99,2023-02-25
7922,4.99,2023-12-21
6511,49.99,2023-08-11
1910,0.99,2023-04-03
2684,49.99,2023-04-15
9176,9.99,2023-04-07
4074,19.99,2023-03-17
5139,0.99,2023-01-01
9654,49.99,2023-12-30
6770,0.99,2023-08-21
5935,0.99,2023-01-16
767,0.99,2023-06-03
1930,0.99,2023-02-26
1626,4.99,2023-04-06
6129,1.99,2023-04-30
9379,49.99,2023-12-16
6364,49.99,2023-10-15
262,4.99,2023-10-21
8774,9.99,2023-03-07
6310,19.99,2023-01-20
7469,19.99,2023-07-16
9567,1.99,2023-09-21
234,19.99,2023-03-20
3403,19.99,2023-09-03
5103,4.99,2023-10-18
5406,9.99,2023-11-28
2020,4.99,2023-10-06
7798,19.99,2023-05-10
7905,9.99,2023-01-01
2480,0.99,2023-05-09
2961,19.99,2023-12-25
3654,9.99,2023-10-26
3293,1.99,2023-02-03
439,0.99,2023-02-13
5089,4.99,2023-05-11
1103,9.99,2023-08-03
4171,0.99,2023-08-20
3882,49.99,2023-12-20
5440,0.99,2023-11-15
1524,9.99,2023-12-22
4410,49.99,2023-10-07
4635,0.99,2023-07-21
9533,49.99,2023-04-24
9636,19.99,2023-01-22
7185,9.99,2023-11-23
8434,4.99,2023-08-13
3326,0.99,2023-11-08
9985,0.99,2023-04-17
8045,0.99,2023-12-09
5439,49.99,2023-07-26
6402,19.99,2023-12-12
9705,4.99,2023-11-27
2533,49.99,2023-04-17
6950,4.99,2023-09-08
1695,9.99,2023-04-27
8316,49.99,2023-08-21
8559,49.99,2023-11-14
9603,0.99,2023-10-27
2403,0.99,2023-06-21
6712,19.99,2023-10-16
4576,19.99,2023-05-27
8514,4.99,2023-12-16
8109,0.99,2023-02-27
2857,4.99,2023-12-23
2228,0.99,2023-12-02
5726,0.99,2023-08-16
5091,9.99,2023-01-24
3561,9.99,2023-05-19
7973,9.99,2023-12-18
4634,9.99,2023-12-18
8862,49.99,2023-04-30
8627,49.99,2023-02-09
4688,19.99,2023-12-03
4522,49.99,2023-09-25
4894,4.99,2023-07-19
5817,4.99,2023-06-01
8364,4.99,2023-05-06
6687,49.99,2023-12-30
8532,1.99,2023-09-29
2374,0.99,2023-07-05
2605,19.99,2023-08-13
7097,4.99,2023-07-30
4098,19.99,2023-07-26
5959,19.99,2023-06-05
6351,9.99,2023-09-25
3640,49.99,2023-11-07
7218,4.99,2023-02-25
7703,4.99,2023-02-09
4982,0.99,2023-03-27
8982,1.99,2023-03-29
2276,49.99,2023-08-26
5768,9.99,2023-02-07
6678,0.99,2023-02-19
6794,0.99,2023-06-15
1791,19.99,2023-07-21
7387,1.99,2023-02-28
9936,49.99,2023-04-01
9446,4.99,2023-08-11
9099,1.99,2023-05-23
5185,4.99,2023-07-28
4969,1.99,2023-09-18
7582,1.99,2023-04-25
8282,1.99,2023-11-18
4386,19.99,2023-12-05
8108,49.99,2023-06-19
2871,4.99,2023-08-23
1939,49.99,2023-07-31
2874,19.99,2023-11-28
3580,9.99,2023-06-27
5368,49.99,2023-06-04
7069,19.99,2023-04-18
8438,49.99,2023-10-04
5014,0.99,2023-11-01
326,0.99,2023-11-13
2136,9.99,2023-09-07
538,4.99,2023-01-19
8765,0.99,2023-02-16
5930,19.99,2023-11-11
4077,9.99,2023-12-27
7376,0.99,2023-02-15
3405,4.99,2023-11-05
2663,1.99,2023-09-19
2437,49.99,2023-02-22
1178,0.99,2023-01-04
1435,1.99,2023-06-26
5601,19.99,2023-05-10
2010,49.99,2023-06-02
7524,1.99,2023-11-06
4676,49.99,2023-03-12
7514,0.99,2023-10-19
4462,1.99,2023-05-07
8960,9.99,2023-07-30
175,0.99,2024-01-01
9333,49.99,2023-05-18
2179,4.99,2023-02-23
3894,9.99,2023-03-04
5390,0.99,2023-10-01
9584,1.99,2023-08-25
2326,49.99,2023-02-03
9033,49.99,2023-11-23
7495,9.99,2023-01-26
433,19.99,2023-12-17
2445,49.99,2023-11-28
4677,0.99,2023-08-25
4445,1.99,2023-11-10
6783,1.99,2023-05-12
7338,4.99,2023-07-31
414,19.99,2023-05-23
1535,0.99,2023-02-03
5095,49.99,2023-05-27
9520,19.99,2023-02-25
4721,4.99,2023-05-27
6797,1.99,2023-02-02
7680,1.99,2023-07-28
3128,19.99,2023-10-09
5197,49.99,2023-08-06
5519,19.99,2023-12-07
7014,9.99,2023-08-09
6356,4.99,2023-12-29
9428,0.99,2023-07-09
4483,1.99,2023-04-23
2669,49.99,2023-04-14
4242,9.99,2023-06-25
4855,9.99,2023-10-30
4475,1.99,2023-10-10
9967,9.99,2023-08-27
256,0.99,2023-06-09
9865,49.99,2023-09-01
5362,4.99,2023-07-01
5152,0.99,2023-06-09
5682,4.99,2023-04-01
3685,4.99,2023-03-08
6024,49.99,2023-07-17
4952,19.99,2023-07-11
6801,4.99,2023-05-18
9787,0.99,2023-11-09
1389,9.99,2023-10-11
4618,4.99,2023-11-10
7919,49.99,2023-02-16
328,4.99,2023-09-05
8216,4.99,2023-04-28
635,49.99,2023-07-09
5665,19.99,2023-12-04
2896,0.99,2023-02-26
531,1.99,2023-04-17
6997,4.99,2023-03-10
1018,4.99,2023-04-18
5987,0.99,2023-01-16
8514,1.99,2023-05-12
4663,19.99,2023-09-11
3961,1.99,2023-08-03
9057,0.99,2023-05-22
5198,49.99,2023-05-05
7706,1.99,2023-05-29
5785,19.99,2023-05-02
5959,4.99,2023-04-20
8720,4.99,2023-01-26
8106,0.99,2023-02-05
1922,49.99,2023-06-11
8535,1.99,2023-10-21
6936,9.99,2023-09-16
3904,49.99,2023-05-07
7051,19.99,2023-03-01
3300,1.99,2023-06-02
4547,0.99,2023-06-16
577,0.99,2023-07-04
6292,19.99,2023-06-20
7153,1.99,2023-05-17
247,4.99,2023-01-11
8066,49.99,2023-11-29
5997,49.99,2023-05-27
6916,0.99,2023-11-04
4200,1.99,2023-09-05
2419,1.99,2023-11-17
3796,49.99,2023-12-23
4264,49.99,2023-12-16
7633,49.99,2023-03-26
7877,1.99,2023-01-08
6348,0.99,2023-02-24
2391,19.99,2023-07-19
7755,4.99,2023-01-10
7137,0.99,2023-08-11
6012,0.99,2023-02-13
7702,0.99,2023-07-21
1942,4.99,2023-08-12
1811,9.99,2023-12-23
5425,1.99,2023-10-01
117,19.99,2023-04-19
8980,9.99,2023-07-28
7799,9.99,2023-06-15
2739,9.99,2023-01-08
1919,1.99,2023-05-27
7947,9.99,2023-02-20
9081,0.99,2023-03-23
2507,1.99,2023-07-11
6124,9.99,2023-03-31
8823,9.99,2023-11-30
1948,1.99,2023-09-30
3819,1.99,2023-03-14
4142,4.99,2023-06-23
6152,1.99,2023-10-24
9411,19.99,2023-02-23
5132,0.99,2023-03-17
1132,49.99,2023-10-05
6754,0.99,2023-02-28
1860,1.99,2023-06-27
7460,49.99,2023-08-23
5919,49.99,2023-05-05
7460,0.99,2023-12-09
8271,19.99,2023-05-01
3282,19.99,2023-04-07
1026,49.99,2023-03-19
2825,9.99,2023-08-25
2250,49.99,2023-09-26
4691,49.99,2023-01-20
8669,1.99,2023-09-14
4388,9.99,2023-11-10
3985,0.99,2023-11-23
4754,1.99,2023-10-13
9568,9.99,2023-03-25
2065,49.99,2023-08-18
3037,49.99,2023-09-11
2495,4.99,2023-12-06
6497,9.99,2023-06-20
3081,49.99,2023-08-10
2698,1.99,2023-05-11
233,0.99,2023-09-21
7707,4.99,2023-02-28
1878,0.99,2023-03-22
1118,49.99,2023-02-08
4534,9.99,2023-01-27
4221,1.99,2023-02-27
8995,19.99,2023-07-09
7151,19.99,2023-08-11
947,4.99,2023-11-22
1386,4.99,2023-04-11
2590,1.99,2023-07-14
3751,4.99,2023-03-28
172,49.99,2023-04-29
3752,49.99,2023-04-13
312,4.99,2023-12-02
5947,1.99,2023-06-14
5808,49.99,2023-01-10
875,4.99,2023-07-22
461,19.99,2023-07-20
2757,49.99,2023-09-16
7768,19.99,2023-07-13
3888,19.99,2023-05-28
6530,19.99,2023-08-16
373,4.99,2023-04-15
3515,4.99,2023-07-02
9624,9.99,2023-07-22
6703,1.99,2023-11-18
5125,0.99,2023-05-03
2985,1.99,2023-04-05
2114,0.99,2023-12-08
1873,4.99,2023-01-05
8367,0.99,2023-07-13
5048,9.99,2023-03-22
9231,4.99,2023-03-14
5299,9.99,2023-01-08
5597,4.99,2023-10-24
4660,19.99,2023-12-13
6594,19.99,2023-10-10
3580,19.99,2023-07-14
1695,0.99,2023-07-06
2475,4.99,2023-07-18
9388,19.99,2023-11-25
3660,4.99,2023-12-10
6966,0.99,2023-02-25
2117,19.99,2023-09-06
4163,49.99,2023-11-01
9549,4.99,2023-05-10
4243,19.99,2023-09-20
2014,9.99,2023-11-04
9539,9.99,2023-04-25
4959,4.99,2023-10-18
8973,4.99,2023-03-22
4508,9.99,2023-01-04
4112,49.99,2023-06-14
9918,49.99,2023-09-10
4986,1.99,2023-01-09
8303,9.99,2023-10-31
481,0.99,2023-11-03
4062,19.99,2023-06-10
2739,4.99,2023-09-15
284,1.99,2023-06-18
4619,49.99,2023-05-03
9856,9.99,2023-07-21
5271,1.99,2023-03-17
3826,0.99,2023-10-17
7857,19.99,2023-12-26
3661,49.99,2023-09-23
6658,9.99,2023-10-22
1485,49.99,2023-04-16
7023,4.99,2023-05-24
6404,19.99,2023-04-21
6553,49.99,2023-02-13
3510,0.99,2023-01-19
3099,0.99,2023-03-28
7402,49.99,2023-03-23
5460,9.99,2023-11-25
4025,0.99,2023-10-25
1453,0.99,2023-06-15
1833,49.99,2023-09-10
7683,4.99,2023-10-23
773,9.99,2023-03-25
2243,49.99,2023-03-23
4880,0.99,2023-08-24
6243,0.99,2023-01-14
8940,9.99,2023-03-30
7019,19.99,2023-01-06
2266,1.99,2023-01-20
9095,0.99,2023-08-21
741,19.99,2023-10-12
8406,9.99,2023-09-14
1368,4.99,2023-07-13
2349,49.99,2023-06-10
4984,0.99,2023-02-08
9227,0.99,2023-12-11
1941,19.99,2023-02-13
2651,4.99,2023-01-27
1041,9.99,2023-09-09
3651,49.99,2023-01-23
3578,19.99,2023-08-20
5691,0.99,2023-10-07
3108,1.99,2023-04-27
4407,49.99,2023-11-13
6202,4.99,2023-11-16
7277,9.99,2023-03-16
2396,0.99,2023-07-03
8269,1.99,2023-04-15
9447,49.99,2023-08-02
2684,19.99,2023-09-30
1318,0.99,2023-07-14
5449,0.99,2023-12-02
8873,19.99,2023-08-04
543,0.99,2023-08-07
1094,19.99,2023-08-09
4090,19.99,2023-03-15
4363,4.99,2023-08-01
6422,4.99,2023-08-24
7250,1.99,2023-03-08
8489,9.99,2023-07-06
5092,4.99,2023-08-10
2702,49.99,2023-04-07
9394,19.99,2023-11-16
7598,4.99,2023-11-22
4094,9.99,2023-08-13
8089,19.99,2023-04-21
17,0.99,2023-10-13
7688,4.99,2023-10-31
2069,9.99,2023-12-31
6317,49.99,2023-02-17
2102,0.99,2023-04-21
495,49.99,2023-01-12
8759,19.99,2023-08-14
9657,4.99,2023-01-26
3951,19.99,2023-12-15
5680,0.99,2023-05-22
2604,0.99,2023-06-14
7624,1.99,2023-08-28
8501,0.99,2023-05-26
1495,0.99,2023-02-19
8331,19.99,2023-07-30
4272,49.99,2023-10-11
1233,49.99,2023-11-20
9757,4.99,2023-04-05
3506,19.99,2023-04-13
1211,1.99,2023-08-08
5414,4.99,2023-08-18
1827,4.99,2023-08-19
7347,4.99,2023-03-30
8038,0.99,2023-07-16
1092,19.99,2023-04-08
8326,1.99,2023-08-03
3133,49.99,2023-08-28
6098,0.99,2023-07-27
3298,19.99,2023-04-14
7790,1.99,2023-12-22
9500,49.99,2023-04-02
201,0.99,2023-11-07
7113,4.99,2023-09-12
9753,49.99,2023-12-23
5998,0.99,2023-01-15
7834,4.99,2023-09-12
6976,9.99,2023-03-17
1438,19.99,2023-11-01
2710,4.99,2023-02-09
9923,9.99,2023-12-26
3397,9.99,2023-11-05
3162,9.99,2023-06-25
37,0.99,2023-05-01
8145,49.99,2023-06-30
5133,19.99,2023-01-12
9399,0.99,2023-08-26
4964,0.99,2023-01-09
6387,1.99,2023-01-27
5456,1.99,2023-07-07
4517,4.99,2023-02-06
8462,19.99,2023-02-17
5062,49.99,2023-08-17
3343,1.99,2023-11-24
6604,49.99,2023-01-28
8059,19.99,2023-03-25
7486,1.99,2023-07-20
9177,0.99,2023-05-28
3719,19.99,2023-03-03
8069,49.99,2023-09-17
2259,19.99,2023-01-02
6006,0.99,2023-07-17
45,0.99,2023-12-06
4838,4.99,2023-11-25
4393,9.99,2023-03-08
256,4.99,2023-03-10
7131,9.99,2023-07-20
8764,49.99,2023-03-19
7847,49.99,2023-11-07
5436,0.99,2023-01-17
3316,1.99,2023-01-15
3912,4.99,2023-05-13
6031,1.99,2023-05-27
3874,19.99,2023-07-03
8414,1.99,2023-04-11
3455,9.99,2023-10-03
6462,1.99,2023-02-25
2719,9.99,2023-12-06
19,4.99,2023-03-28
2174,49.99,2023-03-05
992,4.99,2023-10-18
919,9.99,2023-11-09
7271,0.99,2023-06-02
3308,4.99,2023-11-25
9096,0.99,2023-04-20
8599,1.99,2023-12-12
4404,49.99,2023-06-04
7908,19.99,2023-08-07
6418,1.99,2023-04-23
2330,19.99,2023-05-14
9546,0.99,2023-08-16
3086,4.99,2023-03-20
2746,19.99,2023-02-12
5289,49.99,2023-10-09
5994,1.99,2023-08-08
8183,1.99,2024-01-01
2871,1.99,2023-12-11
1820,0.99,2023-08-10
7950,49.99,2023-09-06
840,19.99,2023-06-04
2825,49.99,2023-07-31
7710,19.99,2023-07-01
4703,19.99,2023-08-29
3507,19.99,2023-08-04
8565,9.99,2023-07-25
6812,4.99,2023-07-21
2670,49.99,2023-12-23
2182,1.99,2023-11-02
6136,19.99,2023-11-30
9469,4.99,2023-03-27
1562,19.99,2023-01-20
488,4.99,2023-05-11
6400,0.99,2023-02-15
9951,49.99,2023-09-17
551,9.99,2023-05-07
2048,9.99,2023-08-15
3997,49.99,2023-12-30
9031,9.99,2023-09-28
3535,19.99,2023-03-09
2949,4.99,2023-03-15
1194,4.99,2023-11-16
6619,49.99,2023-04-04
9094,9.99,2023-04-12
8380,4.99,2023-01-13
8415,9.99,2023-08-05
4910,49.99,2023-06-01
2916,0.99,2023-05-23
188,1.99,2023-08-05
4780,19.99,2023-08-15
4902,19.99,2023-03-14
3458,1.99,2023-04-10
1877,9.99,2023-11-27
5849,9.99,2023-04-29
3130,4.99,2023-02-12
2480,49.99,2023-09-25
4077,4.99,2023-02-19
7064,1.99,2023-04-05
3755,9.99,2023-08-22
5251,49.99,2023-03-25
5229,0.99,2023-06-10
1096,49.99,2023-02-07
3070,19.99,2023-01-15
1282,19.99,2023-03-27
3292,19.99,2023-08-28
787,1.99,2023-01-01
7907,0.99,2023-01-22
396,4.99,2023-11-28
4569,49.99,2023-10-18
2615,1.99,2023-02-24
6335,9.99,2023-09-10
9499,19.99,2023-01-09
3274,9.99,2023-03-11
6303,49.99,2023-04-13
963,4.99,2023-03-28
1117,9.99,2023-05-04
7101,4.99,2023-12-10
9512,1.99,2023-12-28
7263,19.99,2023-06-05
7687,49.99,2023-12-12
1555,1.99,2023-06-20
2660,1.99,2023-05-08
1339,1.99,2023-06-30
3235,4.99,2023-05-08
423,9.99,2023-01-13
8720,49.99,2023-09-15
6155,49.99,2023-01-04
4516,4.99,2023-11-16
5403,4.99,2023-12-21
9243,9.99,2023-03-23
8272,19.99,2023-11-07
5571,0.99,2023-06-30
7070,4.99,2023-12-23
6744,0.99,2023-06-12
2388,49.99,2023-02-19
2248,4.99,2023-04-22
2717,1.99,2023-05-23
3587,19.99,2023-04-18
9797,19.99,2023-05-09
5069,1.99,2023-01-28
4146,1.99,2023-03-25
8606,49.99,2023-07-21
5889,0.99,2023-12-27
5308,0.99,2023-12-06
9764,9.99,2023-05-23
682,1.99,2023-12-23
8045,1.99,2023-07-25
9458,1.99,2023-07-02
7853,19.99,2023-12-26
9552,1.99,2023-08-14
2497,1.99,2023-05-09
9082,9.99,2023-09-09
4068,49.99,2023-06-02
4058,9.99,2023-04-28
3420,4.99,2023-04-23
2132,9.99,2023-04-22
7824,1.99,2023-07-15
3478,9.99,2023-11-10
7365,0.99,2023-10-09
5262,19.99,2023-06-10
6249,49.99,2023-08-17
161,0.99,2023-07-11
884,0.99,2023-10-20
145,19.99,2023-09-13
720,9.99,2023-08-31
5433,9.99,2023-11-04
6382,19.99,2023-10-11
4511,19.99,2023-10-07
9687,49.99,2023-08-29
9653,0.99,2023-12-19
4383,49.99,2023-10-14
7112,1.99,2023-07-13
7416,9.99,2023-07-20
8475,9.99,2023-05-02
2552,0.99,2023-09-02
4599,4.99,2023-04-23
1891,0.99,2023-10-17
7865,0.99,2023-01-02
1810,1.99,2023-12-28
7400,4.99,2023-05-30
7939,1.99,2023-09-21
9709,49.99,2023-09-07
9425,9.99,2023-11-15
6290,0.99,2023-08-03
1721,0.99,2023-12-24
8608,49.99,2023-06-19
8668,0.99,2023-03-04
900,1.99,2023-10-20
2274,1.99,2023-01-21
2171,49.99,2023-10-18
8839,1.99,2023-08-29
2434,9.99,2023-09-30
1677,49.99,2023-01-30
3685,4.99,2023-06-09
5209,49.99,2023-11-01
6168,1.99,2023-06-27
7107,49.99,2023-05-21
1027,0.99,2023-02-15
4260,19.99,2023-11-21
8082,4.99,2023-10-22
8728,49.99,2023-07-30
9369,0.99,2023-07-24
7544,19.99,2023-04-18
3145,1.99,2023-12-03
3766,19.99,2023-08-07
6515,0.99,2023-06-24
6814,4.99,2023-11-01
6333,4.99,2023-08-01
3665,49.99,2023-06-28
362,19.99,2023-01-30
6625,0.99,2023-03-19
2447,19.99,2023-02-09
5169,9.99,2023-10-10
5867,49.99,2023-05-01
1519,19.99,2023-08-03
9389,19.99,2023-01-14
7173,4.99,2023-09-20
5909,9.99,2023-07-25
8209,1.99,2023-04-26
747,49.99,2023-12-11
5576,4.99,2023-11-04
9002,0.99,2023-11-07
6897,9.99,2023-06-02
207,1.99,2023-05-01
3981,4.99,2023-05-13
524,4.99,2023-01-01
883,1.99,2023-02-25
1147,0.99,2023-07-27
2754,1.99,2023-09-18
1928,49.99,2023-01-25
2459,1.99,2023-03-12
3363,0.99,2023-10-07
9165,9.99,2023-05-24
1962,0.99,2023-07-06
3404,19.99,2023-11-06
9163,9.99,2023-08-28
1931,49.99,2023-01-22
9382,19.99,2023-03-02
1286,9.99,2023-04-21
422,19.99,2023-04-27
137,0.99,2023-01-31
1879,4.99,2023-12-21
8817,1.99,2023-12-14
9899,1.99,2023-12-14
718,0.99,2023-08-31
3679,49.99,2023-01-12
7162,4.99,2023-07-13
2629,19.99,2023-07-24
7907,1.99,2023-04-16
9172,19.99,2023-10-09
7603,4.99,2023-11-25
6528,19.99,2023-08-27
3860,9.99,2023-12-21
800,19.99,2023-12-11
1447,9.99,2023-11-14
5401,4.99,2023-12-31
1344,9.99,2023-06-16
6644,19.99,2023-07-18
9823,4.99,2023-01-01
6668,0.99,2023-04-06
6717,0.99,2023-11-01
5211,4.99,2023-09-24
9403,4.99,2023-11-10
7125,9.99,2023-05-02
9791,19.99,2023-07-02
3081,1.99,2023-04-18
6751,9.99,2023-04-03
767,19.99,2023-10-04
4685,9.99,2023-08-06
2398,49.99,2023-04-22
2529,4.99,2023-07-26
7679,19.99,2023-10-02
2957,19.99,2023-01-27
5401,49.99,2023-08-08
8299,4.99,2023-04-01
6747,0.99,2023-10-29
7324,9.99,2023-05-12
564,9.99,2023-11-15
2744,9.99,2023-07-23
4518,49.99,2023-05-11
3971,0.99,2023-11-16
8938,19.99,2023-04-06
2835,0.99,2023-10-19
295,49.99,2023-04-09
2837,4.99,2023-10-03
9393,49.99,2023-04-03
7135,19.99,2023-03-02
5378,9.99,2023-06-19
3336,49.99,2023-01-07
3633,49.99,2023-03-10
6491,4.99,2023-05-13
8683,0.99,2023-07-04
8022,49.99,2023-11-10
6321,49.99,2023-07-26
2102,19.99,2023-03-05
1090,1.99,2023-07-19
8287,19.99,2023-07-26
4009,49.99,2023-04-23
7465,49.99,2023-12-02
9056,4.99,2023-03-03
1122,0.99,2023-05-02
9312,19.99,2023-12-23
4377,1.99,2023-11-22
8019,4.99,2023-07-01
572,4.99,2023-04-02
6752,0.99,2023-04-29
1618,4.99,2023-03-04
3336,0.99,2023-03-28
6538,4.99,2023-08-15
8410,9.99,2023-03-03
4220,0.99,2023-05-26
5811,1.99,2023-10-09
3704,19.99,2023-09-26
7038,0.99,2023-12-23
771,49.99,2023-08-13
6944,9.99,2023-03-26
8132,4.99,2023-02-20
7011,9.99,2023-12-15
4755,0.99,2023-03-30
7595,0.99,2023-07-06
5605,9.99,2023-07-14
8451,4.99,2023-02-13
6236,0.99,2023-09-21
6466,9.99,2023-12-06
8967,9.99,2023-09-18
3547,0.99,2023-03-05
7917,19.99,2023-12-01
3740,0.99,2023-02-25
8026,19.99,2023-07-06
9374,19.99,2023-08-28
4904,0.99,2023-03-19
8503,9.99,2023-09-12
6682,9.99,2023-03-16
9675,49.99,2023-04-20
1318,49.99,2023-06-01
7641,4.99,2023-01-26
2579,9.99,2023-08-12
3384,49.99,2023-11-10
7489,0.99,2023-08-06
1603,4.99,2023-06-07
4312,4.99,2023-12-24
5287,0.99,2023-06-17
4474,19.99,2023-04-27
8792,4.99,2023-07-19
3424,49.99,2023-10-24
552,49.99,2023-10-08
4791,0.99,2023-03-02
1795,4.99,2023-10-11
5500,19.99,2023-04-12
940,9.99,2023-06-27
3850,1.99,2023-11-26
5179,0.99,2023-05-12
3656,0.99,2023-05-02
621,0.99,2023-12-23
6465,0.99,2023-06-20
4360,1.99,2023-07-11
9453,1.99,2023-07-22
1408,9.99,2023-10-01
1783,19.99,2023-02-26
208,0.99,2023-12-26
3589,9.99,2023-12-22
3566,0.99,2023-07-30
4329,49.99,2023-05-28
2049,19.99,2023-05-09
5999,9.99,2023-06-12
6868,49.99,2023-10-06
5119,49.99,2023-12-12
7428,9.99,2023-07-05
353,19.99,2023-01-09
3207,49.99,2023-10-29
4527,4.99,2023-07-27
3533,1.99,2023-01-14
1977,0.99,2023-12-24
6502,49.99,2023-02-13
915,19.99,2023-05-07
6620,0.99,2023-12-22
9535,0.99,2023-01-08
5623,49.99,2023-11-08
4671,0.99,2023-07-05
1484,19.99,2023-01-15
5898,1.99,2023-12-25
7020,0.99,2023-11-13
2340,9.99,2023-09-18
990,0.99,2023-02-27
5921,1.99,2023-02-10
5782,1.99,2023-03-08
1480,1.99,2023-04-01
5794,9.99,2023-12-20
760,19.99,2023-03-08
2239,1.99,2023-01-18
1367,0.99,2023-11-02
4052,1.99,2023-07-29
2266,1.99,2023-05-22
2742,1.99,2023-04-12
2511,49.99,2023-05-22
6994,4.99,2023-03-19
6194,19.99,2023-10-17
1568,0.99,2023-01-26
4527,19.99,2023-04-16
6734,19.99,2023-04-24
3688,1.99,2023-03-18
9644,49.99,2023-10-24
1149,4.99,2023-04-02
4233,0.99,2023-08-08
7020,1.99,2023-12-16
3077,49.99,2023-03-13
7203,0.99,2023-01-20
400,0.99,2023-03-07
6140,49.99,2023-01-28
7366,49.99,2023-03-16
1291,49.99,2023-06-03
7250,19.99,2023-12-31
6124,1.99,2023-09-30
3002,1.99,2023-10-16
8491,19.99,2023-12-09
2776,49.99,2023-08-17
7896,1.99,2023-06-20
518,19.99,2023-08-21
6139,19.99,2023-10-14
5476,49.99,2023-06-21
4264,4.99,2023-09-02
287,19.99,2023-11-18
2352,49.99,2023-07-29
348,9.99,2023-06-21
1730,19.99,2023-05-08
5576,49.99,2023-06-20
5895,0.99,2023-06-13
5339,19.99,2023-01-17
1598,1.99,2023-04-30
3815,4.99,2023-11-18
1085,9.99,2023-10-12
1952,19.99,2023-03-26
5009,49.99,2023-07-25
7891,19.99,2023-08-19
2730,49.99,2023-01-03
